ID,name,start_year,max_hole
35608857000,Filip Florea,2005,16
35588024300,J. C. Pedro,1999,10
55632437000,S. Mal,2016,26
7005958681,Martin Fussenegger,2002,27
23480776300,A. Zambra,2008,18
56515248700,Javier Moreno-Ventas,2016,26
57201500066,Marco Segura Morales,2018,28
57199120392,Avik Ray,2009,19
16506892700,Sylvain Foissac,2003,15
26038928600,S. Champagne,2009,22
56611870600,Nawel Yala,2014,24
35580691300,S. Guerrero,2004,17
57197885178,V. Weber,2010,20
7102662243,Hee Sook Mo,2013,23
6507865656,P. Godfrin,1995,23
20436230600,Vincenzo La Barba,2007,18
24166397300,C. Collette,2008,26
7004047248,Pascale Benlian,1990,16
57196404782,Anaël Beaugnon,2017,27
57193496759,Sung Soon Kim,2016,26
7006494898,Annie Colin,1993,16
7003634320,L. Matthies,1994,23
55498128200,Carina T. de Oliveira,2012,22
57197202662,C. Dupuis,2010,20
24778286800,Prabin Kumar Pandey,2008,18
24504568200,Martin Wehrle,2012,22
14032584500,Chugiat Wicheancharoen,2005,15
35781782000,Mohamed El Amine Benkhelifa,2012,19
7006159996,B. T. Soifer,1990,14
55816631400,Simon Piroux Mounier,2013,23
6601985571,A. Mefleh,1998,18
57190794194,G. Lengaigne,2003,16
24765012700,Katia Potiron,2008,18
55498015900,Julie Simon,2005,15
56488030000,Ferhan Al-Maliky,2014,28
35240390400,Ichiro Inoue,2005,15
6508047326,Frédéric Precioso,2001,11
57206162077,F. Van Dijk,2018,28
6603597165,Gabriele Rinelli,2013,25
8265648400,Juha Suomalainen,2009,19
55368934500,X. Palou,2012,22
15521290500,Rudolph Pienaar,2007,17
57192980515,A. Morel,2016,27
55256160200,Rabhi,2012,22
57203433538,Sara El Jadid,2017,28
6504004353,Pierre Dauchezt,1997,21
52663970800,Brahim Metidji,2012,23
35306708700,R. Allena,2009,21
24450310000,Stéphane Bougeard,1999,12
6603053906,F. Kramarz,1992,22
6602776687,Hugo L. Rufiner,2018,19
57206318480,Gilles Feld,2016,26
55931050700,P. Grangier,2013,23
7003597651,J. C. De Jaeger,1993,5
56103764100,Christophe Melle,2013,23
6602521498,Patrick Feneyrou,1996,7
36665291400,Nathalie Vigneau,2009,20
6701498271,D. Arzelier,1993,3
22636391700,Romain Tessera,2006,20
7004658305,Lockwood P.,1992,19
13806302800,J. C. Giraudin,2005,19
6701682142,D. Mehler,2015,25
7005360676,T. Penzel,2000,16
6507529708,Avni Santani,2011,21
42262692600,Jean Ponchon,2011,21
7004196800,O. Masson,1994,19
42961505900,Simon J. Fabbri,2014,24
57205046140,Christophe Moins,2018,28
16030222300,Ahmed Cheriet,2009,19
14056916000,Anne Kathrin Schultz,2011,21
25928471500,S. J. Guy,2014,24
24294155300,Michel Gay,1994,18
35190893600,K. Predehl,2011,21
24282092400,Brett Stone-Gross,2009,19
57193072423,Z. Fneish,2016,27
9241503900,Jose Angel Avila-Rodriguez,2005,16
6507781139,Thierry Tenoux,1991,19
57190344065,D. Morabito,2018,28
55160024700,Peter Quinn,1997,14
7401542444,S. H. Lo,1995,14
16066810900,Andrew Delong,2012,22
56266253100,Michael Haupt,2011,16
56420946500,Yong Du,2008,18
9274397700,D. Klonidis,2007,19
15726082400,Mickaël Mezino,2007,23
6603677473,Pierre Valin,2011,20
56563023000,Laurent Philippoteaux,2015,25
7003574878,L. Van den hove,1991,27
6701855832,L. Ulmer,1991,18
6602888797,Muriel Firon,1994,23
55993546200,J. H. Lee,2003,15
8420644500,António M.G. Pinheiro,2018,17
15925962200,S. Ober-Blöbaum,2015,23
57192095368,Maryem Bezine,2016,26
35193440100,Laurence Clarac,2009,19
25961042800,Stéphane Rio,2009,18
6603440842,Marja Steenman,2002,21
7101913202,M. Gabriel,1995,23
55210100500,Oumayma Omar,2010,20
8629285500,Mourad Laghrouche,2004,21
26423505900,Marcelo D. Ackermann,2013,23
56910097300,Katarina Vuković,2018,28
55603514400,Rabhi Abdelhamid,2013,22
54781733700,Lan O'Connor,2000,18
6603823522,Virginie Zeninari,1995,14
13607081100,Caroline Sainvitu,2015,26
26633301000,A. Surrente,2014,25
55559106900,Thomas Schneider,2013,23
56151162500,Olivier Gapenne,1990,12
6601946891,E. Pentia,1998,20
56939030800,Vojtĕch Rujbr,2015,25
15066471000,Andrzej Salwickl,2000,18
36624275200,Guillermo Alvaro Rey,2010,20
7102397902,H. Okuno,2004,24
56888480800,Christophe Caron,2009,25
8506108700,R. Nietubyc,1997,15
35290480500,Jean Luc Kouyoumji,2005,24
46261112600,C. Gardes,2011,21
23390394700,Mickael Péchaud,2007,17
56094462200,Rozenn Bouville,2015,24
56685895600,Zeineb Zhioua,2014,24
6701800319,Thierry Gimenez,2001,11
14055713400,A. Garaache,2006,16
56088516000,Pierre Riaud,2000,12
7004767455,Claude Pasquier,2001,11
6507853890,Dominique Vailhen,2003,18
6504439858,Ioana Ruxandra Floru,2003,15
7006643374,Bernard Ducommun,1990,18
56585530900,Anaïs Gautier,2015,26
8703959000,Jomi Fred Hübner,2002,12
8572789200,Bertrand De Hauteclocque,2000,18
9741954100,Alex Smajgl,2014,27
7004516839,Janos Sztipanovits,2001,13
57194057416,D. Muñoz,2015,25
54790088800,Eric Pascual,2011,21
6701718258,Sophie Ramel,2011,21
26644383400,Paola Monperrus-Veroni,2001,20
57190375029,Amy Rae Fox,2016,26
56652242100,Francois Espinet,2015,25
8207102800,Annick Vignes,2005,22
7005428977,J. Guiot,1990,18
7004135443,Radhika Venkatraman,1998,20
55907185800,N. Czink,2006,17
7004558202,Philippe Vaast,1997,17
7006580784,John E. Mottershead,1999,16
15124504600,Aparna S. Varde,2009,19
7004958176,Dieter Schuh,2002,23
26645405900,Diego Cano,2011,22
55994699400,Nour Assy,2014,23
57197546724,Florence Vincent,2012,22
7005884930,King N. Ngan,1997,21
7004128366,Frithjof Kruggel,1999,14
57203637745,Santander Pavlo,2018,28
56014266500,Yuri Chivel,2007,21
7006119043,I. Newman,1995,9
12762902700,Pierre Marie Basset,2005,24
57188864983,Rémi André,2015,25
7006843193,Michel C. Delfour,1991,10
7005277905,Michael Woerner,2000,14
6602251619,T. Stöferle,2000,22
6701322867,T. Bretagnon,1990,14
49362598500,Y. F. Zhang,2012,26
55295855400,Harry Kourdounakis,2016,22
54411113500,Rune Midjord Nielsen,2007,17
56291400300,Matthias Jung,1998,18
56535291100,Sam Salehian,2014,24
6506786209,D. Asendrych,2004,15
36919979500,Filip Konečný,2009,19
6507292042,D. Tapias,1996,21
6506512350,Suzanne Lavai,1997,14
56541716300,N. Brigand,2012,22
50461377400,Jose Roberto Perez Cruz,2013,22
7003666782,Mark Shand,1990,7
54956026100,Duy Hung Ha,2011,22
36670986900,Mickaël Delcey,2011,21
57203211485,Maxime Montoya,2018,28
22134954900,Emma Helbren,2013,23
36998065900,P. Latil,2011,23
22957327600,Edwige Bellier,2007,21
6701360964,Stefan WĘgrzyn,1990,23
6602643117,Nicolas Maudet,2000,10
56711917200,Anne Auger Inria,2014,24
6507260053,S. Grassin,1996,22
36950778100,L. Carminati,2003,13
55574201141,Richard White,2002,16
55473867500,Quanling Yang,2017,28
6701874716,Belaïd Benhamou,1992,2
36132923100,F. Canneva,2010,20
35725139300,G. Amiard,2010,23
57205024228,Samuel Felton,2018,28
55756783800,Alberto Larzábal,1999,19
57203351038,Christian Fischer,2013,23
55976373100,Daria Spampinato,2014,24
57189056731,Benjamin Siranosian,2018,28
7103332714,Claire François,1998,5
21834007800,Delphine Longuet,2005,16
55505821500,Chen Hu,2004,14
35365266100,Lan Wei,2009,28
6603557601,Yann Rémond,1998,14
56495025400,C. V. Toulouse,2014,24
35361531900,Cécile Campagne,2010,28
57192064403,Martin Simonovsky,2016,26
15064290200,Ben A. Johnson,2015,25
7003317449,Giovanni Vignale,1992,19
57191480981,Geoffroy Scherrer,2016,26
7404422486,J. Schneider,1994,16
57188582597,M. Farges,2015,25
6603962272,William Pence,2002,16
22634486500,Verena Hein,2018,28
7410271369,X. Zhang,2002,16
6602979252,Patricia Conrod,2010,24
55406316300,Hossam Hanna,2001,17
12646835100,Alessandra Amendola,2006,16
56531793600,Yu Chen,2014,24
56582452100,Jérémie de Seabra,2015,25
57196628267,C. Boulanger,1993,25
15925559200,Sébastien Givry,2007,23
6504779345,Michel Soiron,2004,15
7004968978,M. Gendry,1990,8
27867522200,Oliver Bown,2011,21
19638551300,László Daragó,2003,17
55417739300,O. A. Gonzalez,2009,26
6701602185,Roberto Beraldi,2008,17
6505989410,M. Kavass,1999,16
6603476864,E. Rzepniewski,1998,18
22970823400,W. R. Garrett,2002,16
56114644000,Alberto Capurro,1998,17
57093841000,Xavier Giraud,2007,17
7006794364,Jacques Amar,1990,21
55774691700,Li Zhang,2016,26
7101654812,Jose M. Montoya,2012,27
35721975100,S. Hanneton,2009,19
56308653000,Alessandra Carosi,2014,24
36605082500,B. Salmaso,2018,28
56820098200,E. Bochkova,2015,25
56333174900,T. Leflour,2013,24
57197400313,Hervé Simon,2009,19
56968330700,Chun Yang,1990,28
56276182400,U. Wallrabe,1999,21
56453556600,Thomas Doualle,2014,24
55955670600,Claudia Detraux,2010,20
7403366101,Tan S.,2006,16
56534950700,M. Lorini,2018,28
35148467000,Petar Solic,2018,28
7103253480,M. Zago,2001,15
6602125897,Javier Tejedor,2011,21
6507390012,Christophe De Maindreville,1991,15
6602259385,Jean Pierre Evain,1997,23
8558271200,Marie Pierre Jolly,2004,14
9437056300,Abdelkrim Bennani,2003,17
57198158151,Jean Marc Steyaert,1990,28
7003318541,Gem Stapleton,2015,25
6601950813,C. Pinatel,1993,23
13609774300,Mohammad Firouzmand,2004,15
6602743724,Serge Ramet,2001,25
14627713100,Georgios Lioudakis,2007,20
57191567653,Tony Dell,2016,26
35778731100,Jun Nishikawa,2002,12
57191519475,Jozsef K. Tar,2018,28
26027600800,Sophie Marat,2007,17
56875422500,Maxim Perminov,2015,25
7801686753,Yolanda Bolea,2012,22
36172582200,Joan Massich,2010,20
17134848900,France Anne Gruat La Forme,2006,17
9532543500,Klaus Von Arnim,2006,16
15132761200,J. P. Rousseau,1999,11
6602178765,Tina Düren,2006,25
6506413534,Daniela Mitzova,1993,25
16422345100,G. Ronan,2009,20
57197007122,C. Martel,2006,16
24462498000,Emilie Naud,2007,17
6701564739,Wiam Ramadan,2003,25
18537094200,Djomangan Adama Ouattara,2005,15
6507774283,A. Montalibet,2000,12
55390204300,Denis Eckert,1996,26
24462326200,L. Oriol,2006,19
56454782900,Amelie Chi Zhou,2017,26
57203895125,Pauline Vilasi,2018,28
55616676700,Fernando Yepes,2012,22
6507455481,Alexandre Moreau-Gaudry,1998,8
57192370180,Fabio Manzoni Vieira,2016,26
7007183914,Stéphane Dupont,2014,23
6503997621,A. Rinchet,1999,17
7004510238,L. Valentin,1990,18
7102588845,Tamer Basar,1993,4
36100219300,Panagiotis Koutsourakis,2013,19
6508321568,Jean François Condotta,1998,8
25623004000,Anes Dallagi,2013,23
55804734800,Carlos Giraldo Rodriguez,2010,20
36639058600,Yuan Yao,2014,24
6603048622,Céline D'Orgeville,2000,22
22939701300,Serge Tisseron,2001,25
25926937900,Vaggelis G G. Douros,2017,27
7003749858,P. Laurens,1996,16
15924119600,Daniel Négru,2003,13
8955068600,Michel Lours,1996,16
6508204160,Michel Serfati,1995,13
24597215300,Gregor Čepon,2009,20
6701311910,Christophe Ranger,2007,17
36763586400,S. Scaglione,2018,28
24824019700,Yoann Courant,2008,18
36652396300,Johanne Cohen,1998,7
15118945800,Pierre Couttellemont,2002,16
23981124400,Kanty Rabenorosoa,2008,19
7004297003,H. C. Moulin,1993,21
56963744400,M. Berton,2002,25
15041517400,Ming Te Cheng,2006,16
7101773558,Georg Frey,2003,15
56441961900,S. E. White,2015,25
56070896100,Rodolphe Visdeloup,2013,23
6603584401,M. Pirani,2008,18
36783142700,Daniela Markovic,2003,15
55703599800,Mai Xu,2018,28
7202166479,Conception Paul,1996,27
56997481100,Huong Nguyen-Minh,2016,25
7005556760,M. Pinard,1990,13
55612861500,Haofeng Hu,2013,26
6701845523,N. Patino,1991,17
23094667400,Vahid Naeimi,2009,20
56728610400,Ewen Denne,2001,17
55746303600,Fan Zhang,2013,23
35793992300,Christopher Wolfe,2011,21
17134486700,I. Álvarez,2009,19
55557167400,Pierre Laurent Lagalaye,2012,22
6603051745,J. Rendtel,2012,22
7003975371,Raphaël Pélissier,1993,17
6603306827,Eric Boillat,2006,16
36187981800,Juliette Chabassier,2010,20
7502087274,Yueqing Li,2011,21
56030767800,Khalid Benali,1992,7
15119294400,V. Ochoa,2007,17
17435111300,Crepin Nsiala Nzeza,2006,18
7005893515,William C. Alberts,2012,22
35759767700,Gustavo Sarmiento,2009,19
56964783200,Benoit Robert,2012,26
55603981200,S. Sainlos-Brillac,2012,22
6506094904,X. Saboret,1997,21
6603744977,Sylvain Magne,2007,17
13411139900,Panagiotis Papadimitriou,2012,20
55256226200,Yvan Poste,2012,22
57191596815,Roberto Maiolino,2018,24
57195476981,Farzana Akhter,2017,27
8878266300,Richard Sutcliffe,2005,14
14045650000,Papa A. Ndiaye,2005,28
55178715500,Alice Liu,2004,14
57196678201,J. Prosser,2001,17
24469250600,Ante Prodan,2008,18
7004770722,J. Salzman,2003,14
7003918220,Éric Grégoire,1991,2
13008634900,L. S. Griscom,1998,17
23985897400,Shahin Moledina,2014,28
44361194500,Sajjad Ali Musthaq,2011,21
35186002700,Magali Demoor,2009,27
24722587300,Thibault Grégory,2007,17
55843562700,Antoine Litty,2014,23
57191979562,M. Glück,2016,26
6506636156,E. Morteau,2002,16
33267706700,Ewa Gołaś,2012,22
7006829147,Henri Benisty,1990,8
56515364700,Francesca Baciotti,2014,24
56449154400,Philippe Tessot,2014,27
56083179000,Alain Delaplanche,2009,19
57195380395,Vincent Bergeaud,2007,17
57200005866,Yi Wu,2017,27
8218923500,Rachel Nuter,2005,26
7102861431,Christophe Zimmer,2001,11
57204994405,D. Peyrot,2012,22
26423108200,Christophe Pasquier,2008,22
57197470985,Sungmin Hong,2018,28
56421406100,Qing Wan,2015,25
57205550920,Yaniun Wang,2018,28
6603295765,H. Lhermite,1992,7
56449229200,Z. Trad,2015,24
15822009400,M. Diarra,2007,20
6602831096,S. Calloch,1996,7
7004012079,Veturia Chiroiu,2009,19
7004113551,Kunio Okimura,2009,19
10242742100,S. Herrmann,2006,16
56368980200,B. Mennesson,1996,8
7006819163,Roberto Battiston,1994,21
9844541200,Homeyer E.,2005,19
57170423800,Samuele Bottani,2003,15
57203501702,Kevin D. Crowley,2018,28
9241105700,Z. Najmudin,1995,11
6503875455,Jürgen Englisch,2018,28
35795986800,Camille Magniont,2010,27
6701327859,M. Delcourt,2002,16
6603416618,Frédéric Bourquin,1990,9
12802681900,C. Quantin,2004,27
16174120300,Monique Aubry,2010,26
46861753300,Rafael Torres,2017,27
57190282452,Konstantin Boudelle,2016,26
57188809966,Iulian Rosu,2007,20
6701865384,Jean Marc Seigneur,2008,15
36767180100,C. Dorée,2011,21
6602456972,Jean Charles Souriau,1993,13
6506972592,Pierre Emmanuel Guillerm,1998,15
56198702700,Takashi Yamauchi,2014,24
7005905452,Andrew Ooi,2008,19
8454528400,K. McCabe,1998,13
6507271497,G. De Rivals-Mazères,1997,19
7402393930,Linqiang Pan,2018,28
6507308096,Mohamed Firas Borchani,1997,19
6505748907,Marc Leturmy,1993,15
35409677200,V. Khanagha,2010,20
55512854400,Philippe Feuerstein,2013,23
55847456600,M. Jawad Azimi,2015,25
22136981600,Constantine Tsang,2007,28
24334862300,Didier Haillot,2008,28
55437358000,Adrian Thillard,2012,23
7102976269,Pradeep Dubey,2003,13
55928057700,Mounir Chennaoui,2014,27
56405649400,Benjamin Dulucq,2014,24
49861710300,Nicolas Marques,2011,21
7003377939,Cevdet Aykanat,2007,18
56442619100,Fotios Constantinidis,2016,26
57203508506,Chao Li,2018,28
48061023500,Mohamed Hichem Gazzah,2002,20
6602356204,M. Reza Salavatipour,2005,15
7102335675,A. C.H. Rowe,2004,19
6507578649,H. Welemane,2002,16
6505984985,C. Comboroure,1999,15
56444406000,Z. Sidhoum,2018,28
6603966646,S. Mingaleev,2012,22
26036719900,Makis Solomos,2014,24
18436235400,Marine Beaumont,2007,26
6602572685,Boris Koldehofe,2009,17
55582992300,Abhijith Anand,2013,23
56283822200,Carsten E.M.C. Lange,2013,23
34975054600,S. Kluth,1995,15
6507535236,M. Cluzeau,1995,23
36483496400,S. A. Stokes,2010,20
35410703700,Michal Wozniak,1995,17
57203551837,N. Sauvestre,2010,20
14630668600,Ginn Lee,2006,16
15744532500,J. Mouro,1995,17
7005131940,Mathieu Benhamou,1993,25
36607521000,Andrea Bonfiglio,2018,28
7004164081,Henrik Lundgren,2007,17
6602375164,J. Scherb,1998,20
55570719100,Martin Gendrin,2014,25
35577100200,Philippe Depalle,1993,9
23391715400,Rodrigo B. De Paes,2007,17
16202663500,Guillaume Feuillade,2003,13
6603498911,Corinne S. Mestais,1994,14
55716550100,S. Baissac,2012,22
56060761900,Marie Fargier-Voiron,2014,25
35203202600,Mohamad Sayed Hassan,2009,19
8211881200,G. Duffet,1997,21
35361447800,S. Anghel,2010,21
56631776800,C. Nauenheim,2012,22
55822558800,Bianca Schön,2005,15
55547131227,Paul Smith,2016,18
12140989200,Lifeng Xi,2006,17
57190006912,Damien Casetta,2015,25
57198292484,Thomas Wirth,2016,26
26026441600,Lina Straigyte,2018,27
55613397900,Udit Roy,2015,25
56045968900,Max Frejus O. Sanya,2016,23
7006706324,H. Scholl,1991,23
57199649569,Timothée Mazzucotelli,2018,28
6506500642,Claire Chalopin,1998,17
6506632682,E. Serpell,2000,13
55884850400,Regis Fleurquin,2005,15
24292445000,Haigui Xu,2011,21
26321717100,Christian Lauber,2016,27
6602727723,Fabio Cicoira,2000,21
7102457101,Judith Favier,1999,28
36712061900,E. Perrot Minnot,2009,19
57192920605,R. Quarta,2017,27
25421968500,Bjørn Hestnes,2006,16
57201989800,Esubalew Alemneh,2018,27
7006067536,Igor E. Protsenko,1994,27
6602537377,Nicolas Alt,2013,23
57202253645,Lisa Jacquey,2018,28
34880708000,Gautam Prasad,2016,26
24177551600,Umang Sharan,2009,19
7003404107,T. G. Mathia,1991,19
7004099785,R. J. Martinuzzi,1999,27
54951455800,Laurent Dusseau,1996,21
57203092145,Valentin Riviere,2018,28
56515344600,Charles Dekhtiar,2014,24
6602734146,N. Hilgert,1997,10
6507008783,N. Hyvönen,2013,23
56352556300,Johannes Fallert,2014,24
25947493100,Alain Lambert,1997,8
35730337300,Ivan Puga-Gonzalez,2014,27
7404777348,Yi King Choi,2011,21
16177668800,J. L. Martiel,1990,18
35932242400,Fatiha Meskine,2012,22
57191668702,Irina Roslyakova,2016,26
6701557179,David Elizondo,1998,9
46661118800,John McKernan,2008,18
6603194762,Y. Désières,1998,14
6602991414,E. Van Der Kolk,2002,20
55515981400,Daniela Tresoldi,2008,18
6603600157,Daniele Modotto,1998,20
35193849700,A. D. Innocenzo,2009,19
57206424924,Mohammad A. Alim,2014,24
35749660900,Nenad D. Filipovic,2010,20
35484600400,C. Laissoub,2006,16
57188640402,B. Shahidi-Zadeh,2017,27
23975952100,Florence Ghiron,2006,22
36483494400,J. A. Shariff,2014,24
56173893500,J. M. Ingargiola,2014,24
55250049700,Vitalij Lutsker,2017,27
36925353200,Veronique Quintard,1998,11
36714800100,Rafael Dos Santos Alves,2009,19
57190167121,Taoufik Sakka Rouis,2017,26
35621411000,Eric Le Carpentier,1991,26
54984764700,Youcef Dahmani,2010,28
55702520581,T. Berger,2010,20
55316367100,Sebastian Weis,2013,23
6602580069,Etienne Delhaye,1990,22
6603883483,Ahmed Bouabdallah,1999,11
7005381471,Christophe Guinet,1990,24
56111865000,Mohsen Kaboli,2015,25
7003646833,Simon G. Fabri,2013,19
6603352913,Patrick Frêne,1999,11
57194284265,Foued Miaadi,2017,27
57069829900,Simona Baghai Sain,2016,26
7801525266,Lea Thøgersen,2002,24
23487873400,Francis Celeste,2008,16
7403437632,S. Goto,2005,15
6602685472,Wim F. Vranken,1996,21
57201683777,Alban Bronisz,2017,27
8987187900,Kamel Boukhalfa,2005,15
57201551612,S. Rouxel,2018,28
39764432500,Dimitrios Kastritsis,2016,28
56646231200,Mickaël Messias,2015,25
57191614756,Dimitar Minovski,2017,26
56266069400,Marc Castella,2002,12
57191267211,Zhang Xiaoyun,2006,16
56325837500,A. Martin,2012,19
6602440817,Frédéric Guyomarc'H,2000,18
8852041900,I. Schaeffner,2005,15
26532688200,James S. Hall,2011,21
6507952614,Paul Tafforeau,2003,21
6602681217,M. Runtz,2015,25
8898091200,Massimo Lauria,2016,26
51061073000,Karolina Koc-Michalska,2011,23
7004220494,Allen D. Malony,1993,20
6602382040,Manfred Kolm,2007,17
7201674785,A. L. Bogdanov,2001,17
55480307200,José Rafael López-Arcos,2016,26
6602837993,Klaus H. Ahlers,1997,21
26656152800,Joseph Razik,2005,17
25927966300,Bogdan Nicolae,2008,18
36180031300,Sylvain Laurent,2010,20
7005467416,J. Hebling,1994,14
37052425700,Alexandre Lia,2010,20
6505661255,Sandra Berasaluce,2004,14
6603328316,Guillaume Marrelec,2002,13
57202969975,Remy Garcia,2018,28
56611892700,I. Zahraoui,2014,24
57205022347,Roberto Orselli,2018,28
6603727409,B. Marticorena,1995,14
55539575200,Valeriy Pchelintsev,2018,28
34572783400,N. Roe,2002,14
55376782900,C. Ketchazo,2012,24
56231670400,Paola Rizzo,2014,24
13410981900,Greg Chester,2006,16
6507970637,Olivier Motelet,2001,17
55461883000,D. J. Thompson,1996,17
35291986900,Satoshi Fujita,1996,9
57201780049,Thiago Nunes Palhares,2018,28
57198000248,E. Savino,2007,17
15127707100,P. Neyron,2005,23
8927256800,Aude Bouchier,2004,14
7103031166,Eberhard Lange,1996,22
7003821955,Laurie Hendren,2017,27
57199736169,Barbara Selisko,1996,15
6507297619,M. Benkebil,1997,18
35316741000,A. Antonopoulos,2013,23
7201856783,D. Henry,2002,14
6602692742,Etienne Hugues,2002,15
6506899612,M. Sagnes,2002,15
7004368731,Jean Chenebault,1995,10
55021323400,M. Brocard,2010,22
7402584973,J. L. Pinto,2005,15
57194726042,Steven Allsop,2017,28
22734060900,Benoit Langlois,2003,13
7004808990,Jean François Roch,2001,13
57195470722,Aurelien Bricout,2017,27
35435433800,Olivier Jamond,2010,20
14035741800,P. Karouby,2006,16
57197113560,Alexandre Fedorov,1996,22
22981032300,Ilja Radusch,2009,19
26027275600,Felix Rieper,2010,20
56287891500,Nicolas Ganry,2013,24
26537327000,Otilia Dragomir,2009,18
7003484983,A. Marcano,1997,14
55447246500,T. Giacomin,2012,24
55871492700,Guillaume Tisserant,2013,22
57190837881,Thi Nhu Nguyen Le,2016,26
6506204215,J. Plumecoq,2000,26
35279186000,Ligang Cao,2001,23
23988393700,M. Gueguen,2008,20
6506593139,Alexandre Souf,1999,19
56736798900,Julien Vaubourg,2015,25
26422561500,P. Sartor,2008,19
12794283100,Nicolas Hautière,2005,15
57205612359,Sylvain Jonchery,2018,28
22733485600,Jamal Bentaha,2007,17
57196053636,Andrea Selby,2017,27
57201351441,Douib Ameur,2018,28
55876952300,Afef Ghannem,2017,27
57193130513,F. Robert,2008,19
56045907000,Cécile Pierrot,2014,24
6506972149,Elise Ghibaudo,2002,12
13006803400,D. Hughes,1997,25
7006887848,Jukka Klem,2008,20
7004638348,Gilles Lerondel,1996,7
35079105500,Rayisa Moiseyenko,2010,24
34975552400,Julie Lorentzen,2006,16
24721078300,P. Garces,2010,22
7003812245,Kaye E. Basford,2009,19
6507609647,Muriel Pressigout,2003,13
6602281152,M. A. Rothblatt,1995,23
57040504800,Marco Blanco,2018,28
57204110979,Alaeddine Abbes,2018,28
56515511900,S. Gousset,2014,24
36928599600,Enzo Maggi,1999,19
35109934800,M. Wahbi,2009,19
24320216100,J. M. Brochet,1991,26
14521809600,Shadi Abou-Zahra,2005,16
7402089327,Catherine J. Stevens,2005,23
14028023200,Marco Calderisi,2006,22
35179697900,Mathieu Leconte,2011,21
55520937500,Keli Jiang,2012,22
57188731819,Guerraou Zaynab,2015,25
56866295900,C. Sart,2015,26
6602537642,M. Fouchier,2007,22
7102837095,Maria Witt,1990,28
57189495289,Grégoire Pichon,2017,25
6603078113,Libero Zucchelli,1998,20
37121640800,Fabien Chhel,2011,20
57200367521,Reem Yassine,2017,27
55418023500,Gilberto Perez,2012,22
23567486000,Emmanuelle Brand,2008,18
55320009800,Olfa Rejeb,2012,22
55949580200,Marko Mailand,2008,18
7102316126,Masahiro Miyakawa,2008,18
8578908300,D. Renaudeau,2005,15
57199484664,S. K. Harrison,2012,22
6603174612,André Lozes,2006,16
56121741400,Celso Kaestner,1998,20
7005652672,Patrick Boucher,1990,6
16024563600,Jean Yves Gauthier,2007,17
55753672300,Hiroshi Ohtake,2014,24
7004864007,D. P. Auer,1993,18
57195126734,Johan Le Lesle,2017,27
25624154800,Matthijs H.D. Van Der Wiel,2010,24
57199484466,Samuel Garcia,2014,24
36607232300,T. R. Villanueva,2009,20
8937521600,Roger Gassert,2015,25
14831836800,Carel H.L.J. Ten Horn,2005,15
6505640077,Laurent Ferro Famil,2002,16
57190668392,R. Marzaban,2015,25
7102799428,W. Jensen,2010,20
6601979800,Claude Grasland,1990,18
24528863000,H. Slimi,2008,19
7004049156,Minh Thanh Ngo,2007,17
9942257200,J. Beugnon,2005,26
57190378696,Ante Buljac,2016,27
12646514700,Glencora Borradaile,2015,24
46861446700,Paul Stack,2017,27
56243035800,Alain Bui,1994,9
35386690100,Mohamed Lahrouchi,2008,18
36550567400,N. Meilard,2008,18
57195067882,Olivier Labbe,2017,27
13105530600,Sorin Stratulat,2000,10
24470550500,Steve Pone Nguemdjom,2008,18
15762040400,Evgeny Burnaev,2013,24
24786222800,John Ågren,1990,18
7102676316,Philippe Nicolas,1993,25
56091088700,M. Wang,2014,24
52063567000,Greicy Marques-Costa,2011,21
7102287794,Charles Toth,2016,26
6603815934,Pierre André Cabanes,1995,24
57203028995,Tae Young Choi,1996,20
6601985077,Alin Albu-Schäffer,2006,16
36139007300,Élie Rotenberg,2010,20
6602869235,O. Cugat,1992,12
7006386995,G. Kuczera,1998,19
8533045900,Nadir Farah,2010,20
39761382500,Giuliana Gangemi,2015,26
6602615273,Daniela Delneri,2005,15
24348398200,R. Nacasch,1994,19
6601910751,M. Dauchet,1990,15
57204844325,David Gesbert,1995,12
57202047785,Yakoub Saadi,2018,28
6507747387,S. Soudoplatoff,1990,28
15925926900,Olivier Nempont,2006,17
14027927100,D. W. Chung,2006,16
56599836200,Xinxin Zuo,2015,25
25634030900,P. Malard,2008,22
7004368948,C. Siligardi,1999,15
6603167477,Aurélia Bony,2000,13
57195557348,Marc Geoffrov,1993,25
56239599700,J. Marzouk,2014,25
15759387100,David Crevoisier,2006,21
57197360691,Aurélien Moreau,2012,22
6504730763,Alioune Badara Mboup,2008,21
57195570231,Samir Zobaidi,2018,28
7501860382,Xiaodong Wang,2000,15
56099855700,N. Lakbakbi Elyaaqoubi,2014,24
24176144200,Norbert Martínez-Bazán,2010,20
57204823656,Marc Lacomblez,2018,28
8670397800,Guillem Anglada Escudé,2014,26
6603721722,M. Cazzanelli,2005,15
55356475500,Olivier Bistorin,2012,27
55062308000,Adnane Hamiaz,2011,22
57189364250,Sabine Karen Lammoglia,2017,28
56724116900,A. Guisseau,2015,25
57195611718,Frédéric Vi,2018,28
57190287860,Nataly Jahchan,2016,26
6506186328,Genevieve Bosvieux Coilliot,1993,25
6602503129,P. Rousselot-Pailley,2000,17
57196606833,Ali Cherry,2010,20
56967755300,Tran Manh Tuan,2016,26
36975934300,Zarko Milosevic,2010,20
57197446769,Arturo Ortega,2004,14
